shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
2390084,50.450274,3.423804,10009
2390084,50.450283,3.423513,10010
2390084,50.450293,3.423187,10011
2390084,50.450296,3.422890,10012
2390084,50.450322,3.422809,10013
2390084,50.450398,3.422694,10014
2390084,50.450593,3.422790,10015
2390084,50.450801,3.422929,10016
2390084,50.450930,3.423008,10017
2390084,50.451068,3.423197,10018
2390084,50.451163,3.423524,10019
2390084,50.451187,3.423803,10020
2390084,50.451189,3.424001,10021
2390084,50.451148,3.424125,10022
2390084,50.451084,3.424360,10023
2390084,50.450980,3.424991,10024
2390084,50.450893,3.425613,10025
2390084,50.450866,3.426238,10026
2390084,50.450832,3.426672,10027
2390084,50.450809,3.426882,10028
2390084,50.450733,3.427224,10029
2390084,50.450789,3.427161,10030
2390084,50.450848,3.427100,10031
2390084,50.450878,3.427066,10032
2390084,50.451376,3.426711,10033
2390084,50.451469,3.426654,10034
2390084,50.451572,3.426631,10035
2390084,50.452259,3.426565,10036
2390084,50.452618,3.426609,10037
2390084,50.452734,3.426615,10038
2390084,50.452822,3.426594,10039
2390084,50.452993,3.426546,10040
2390084,50.453006,3.426671,10041
2390084,50.453008,3.426809,10042
2390084,50.453004,3.426911,10043
2390084,50.452948,3.427466,10044
2390084,50.452837,3.428582,10045
2390084,50.452841,3.428893,10046
2390084,50.452824,3.428890,10047
2390084,50.452812,3.428899,10048
2390084,50.452800,3.428916,10049
2390084,50.452787,3.428964,10050
2390084,50.452781,3.428995,10051
2390084,50.452773,3.429042,10052
2390084,50.452769,3.429096,10053
2390084,50.452771,3.429151,10054
2390084,50.452780,3.429170,10055
2390084,50.452791,3.429183,10056
2390084,50.452836,3.429213,10057
2390084,50.452858,3.429217,10058
2390084,50.452872,3.429218,10059
2390084,50.452904,3.429205,10060
2390084,50.453050,3.429339,10061
2390084,50.453081,3.429360,10062
2390084,50.453127,3.429396,10063
2390084,50.453214,3.429443,10064
2390084,50.453275,3.429452,10065
2390084,50.453354,3.429455,10066
2390084,50.453440,3.429442,10067
2390084,50.453567,3.429411,10068
2390084,50.453679,3.429386,10069
2390084,50.453737,3.429377,10070
2390084,50.453795,3.429372,10071
2390084,50.453867,3.429396,10072
2390084,50.453960,3.429462,10073
2390084,50.453960,3.429493,10074
2390084,50.453972,3.429528,10075
2390084,50.454006,3.429583,10076
2390084,50.454043,3.429592,10077
2390084,50.454068,3.429589,10078
2390084,50.454105,3.429551,10079
2390084,50.454113,3.429536,10080
2390084,50.454124,3.429501,10081
2390084,50.454125,3.429480,10082
2390084,50.454120,3.429417,10083
2390084,50.454236,3.429336,10084
2390084,50.454306,3.429294,10085
2390084,50.454442,3.429227,10086
2390084,50.454587,3.429175,10087
2390084,50.454700,3.429174,10088
2390084,50.455123,3.429206,10089
2390084,50.455307,3.429223,10090
2390084,50.455412,3.429229,10091
2390084,50.455505,3.429236,10092
2390084,50.455668,3.429230,10093
2390084,50.455817,3.429209,10094
2390084,50.455905,3.429182,10095
2390084,50.456146,3.429082,10096
2390084,50.456419,3.428943,10097
2390084,50.456713,3.428791,10098
2390084,50.457409,3.428443,10099
2390084,50.457677,3.428305,10100
2390084,50.457769,3.428302,10101
2390084,50.457825,3.428282,10102
2390084,50.457885,3.428273,10103
2390084,50.457975,3.428267,10104
2390084,50.458089,3.428285,10105
2390084,50.458121,3.428317,10106
2390084,50.458141,3.428340,10107
2390084,50.458194,3.428409,10108
2390084,50.458231,3.428469,10109
2390084,50.458280,3.428563,10110
2390084,50.458317,3.428638,10111
2390084,50.458391,3.428526,10112
2390084,50.458548,3.428303,10113
2390084,50.459164,3.427516,10114
2390084,50.459242,3.427421,10115
2390084,50.459337,3.427303,10116
2390084,50.459361,3.427241,10117
2390084,50.459448,3.427135,10118
2390084,50.459505,3.427066,10119
2390084,50.459623,3.426925,10120
2390084,50.459690,3.426853,10121
2390084,50.459758,3.426790,10122
2390084,50.459860,3.426716,10123
2390084,50.459887,3.426700,10124
2390084,50.459935,3.426676,10125
2390084,50.459981,3.426658,10126
2390084,50.460035,3.426645,10127
2390084,50.460082,3.426637,10128
2390084,50.460235,3.426638,10129
2390084,50.460441,3.426654,10130
2390084,50.460541,3.426653,10131
2390084,50.460669,3.426649,10132
2390084,50.460810,3.426634,10133
2390084,50.460954,3.426613,10134
2390084,50.461259,3.426564,10135
2390084,50.461419,3.426543,10136
2390084,50.461699,3.426520,10137
2390084,50.461937,3.426508,10138
2390084,50.462095,3.426503,10139
2390084,50.462349,3.426496,10140
2390084,50.462522,3.426483,10141
2390084,50.462587,3.426481,10142
2390084,50.462659,3.426473,10143
2390084,50.462848,3.426444,10144
2390084,50.462984,3.426408,10145
2390084,50.463324,3.426282,10146
2390084,50.463429,3.426236,10147
2390084,50.463568,3.426173,10148
2390084,50.463665,3.426124,10149
2390084,50.464117,3.425872,10150
2390084,50.464333,3.425754,10151
2390084,50.464442,3.425692,10152
2390084,50.464598,3.425613,10153
2390084,50.464714,3.425566,10154
2390084,50.464774,3.425557,10155
2390084,50.464854,3.425555,10156
2390084,50.464916,3.425560,10157
2390084,50.464978,3.425578,10158
2390084,50.465054,3.425610,10159
2390084,50.465072,3.425620,10160
2390084,50.465072,3.425620,20001
2390084,50.465140,3.425656,20002
2390084,50.465259,3.425742,20003
2390084,50.465368,3.425828,20004
2390084,50.465435,3.425878,20005
2390084,50.465475,3.425903,20006
2390084,50.465509,3.425919,20007
2390084,50.465809,3.426016,20008
2390084,50.465867,3.426032,20009
2390084,50.466088,3.426091,20010
2390084,50.466364,3.426172,20011
2390084,50.466487,3.426224,20012
2390084,50.466593,3.426264,20013
2390084,50.466710,3.426316,20014
2390084,50.467087,3.426463,20015
2390084,50.467302,3.426540,20016
2390084,50.467906,3.426716,20017
2390084,50.468079,3.426768,20018
2390084,50.468349,3.426846,20019
2390084,50.468814,3.427002,20020
2390084,50.469359,3.427188,20021
2390084,50.469597,3.427274,20022
2390084,50.469796,3.427338,20023
2390084,50.469885,3.427371,20024
2390084,50.470161,3.427460,20025
2390084,50.470481,3.427566,20026
2390084,50.470635,3.427609,20027
2390084,50.470950,3.427699,20028
2390084,50.471044,3.427718,20029
2390084,50.471107,3.427734,20030
2390084,50.471177,3.427741,20031
2390084,50.471269,3.427737,20032
2390084,50.471421,3.427714,20033
2390084,50.471531,3.427684,20034
2390084,50.471600,3.427661,20035
2390084,50.471688,3.427621,20036
2390084,50.471771,3.427574,20037
2390084,50.471867,3.427504,20038
2390084,50.472014,3.427390,20039
2390084,50.472294,3.427128,20040
2390084,50.472473,3.426946,20041
2390084,50.472662,3.426739,20042
2390084,50.472846,3.426548,20043
2390084,50.472975,3.426431,20044
2390084,50.473107,3.426315,20045
2390084,50.473284,3.426190,20046
2390084,50.473350,3.426150,20047
2390084,50.473455,3.426103,20048
2390084,50.473534,3.426090,20049
2390084,50.473614,3.426085,20050
2390084,50.473669,3.426089,20051
2390084,50.473727,3.426105,20052
2390084,50.473825,3.426137,20053
2390084,50.473912,3.426228,20054
2390084,50.474136,3.426369,20055
2390084,50.474312,3.426493,20056
2390084,50.474510,3.426614,20057
2390084,50.474565,3.426637,20058
2390084,50.474627,3.426659,20059
2390084,50.474691,3.426677,20060
2390084,50.474824,3.426705,20061
2390084,50.474929,3.426709,20062
2390084,50.475026,3.426707,20063
2390084,50.475150,3.426693,20064
2390084,50.475275,3.426663,20065
2390084,50.475369,3.426602,20066
2390084,50.475619,3.426514,20067
2390084,50.476056,3.426351,20068
2390084,50.476587,3.426150,20069
2390084,50.476720,3.426102,20070
2390084,50.476936,3.426037,20071
2390084,50.477057,3.426014,20072
2390084,50.477188,3.426004,20073
2390084,50.477401,3.426010,20074
2390084,50.477722,3.426035,20075
2390084,50.478105,3.426076,20076
2390084,50.478395,3.426102,20077
2390084,50.478548,3.426112,20078
2390084,50.478781,3.426111,20079
2390084,50.478838,3.426106,20080
2390084,50.478906,3.426094,20081
2390084,50.479202,3.426021,20082
2390084,50.479328,3.425981,20083
2390084,50.479436,3.425941,20084
2390084,50.479643,3.425851,20085
2390084,50.479866,3.425745,20086
2390084,50.480391,3.425479,20087
2390084,50.480391,3.425479,30001
2390084,50.480798,3.425273,30002
2390084,50.480893,3.425220,30003
2390084,50.480996,3.425172,30004
2390084,50.481071,3.425132,30005
2390084,50.481180,3.425086,30006
2390084,50.481270,3.425053,30007
2390084,50.481339,3.425033,30008
2390084,50.481452,3.425006,30009
2390084,50.481557,3.424994,30010
2390084,50.481617,3.424990,30011
2390084,50.481762,3.424996,30012
2390084,50.481859,3.425003,30013
2390084,50.481963,3.425016,30014
2390084,50.482105,3.425035,30015
2390084,50.482262,3.425060,30016
2390084,50.482403,3.425088,30017
2390084,50.482454,3.424705,30018
2390084,50.482469,3.424615,30019
2390084,50.482482,3.424525,30020
2390084,50.482538,3.424162,30021
2390084,50.482619,3.423593,30022
2390084,50.482711,3.422889,30023
2390084,50.482746,3.422635,30024
2390084,50.482771,3.422403,30025
2390084,50.482803,3.421923,30026
2390084,50.482783,3.421605,30027
2390084,50.482755,3.421412,30028
2390084,50.482739,3.421332,30029
2390084,50.482723,3.421266,30030
2390084,50.482714,3.421183,30031
2390084,50.482701,3.421114,30032
2390084,50.482688,3.421028,30033
2390084,50.482650,3.420815,30034
2390084,50.482656,3.420656,30035
2390084,50.482657,3.420560,30036
2390084,50.482669,3.420497,30037
2390084,50.482681,3.420404,30038
2390084,50.482685,3.420312,30039
2390084,50.482791,3.419484,30040
2390084,50.482791,3.419484,40001
2390084,50.482873,3.418854,40002
2390084,50.483095,3.417387,40003
2390084,50.483126,3.417085,40004
2390084,50.483201,3.416475,40005
2390084,50.483237,3.416271,40006
2390084,50.483249,3.416184,40007
2390084,50.483272,3.416059,40008
2390084,50.483306,3.415781,40009
2390084,50.483340,3.415587,40010
2390084,50.483475,3.414485,40011
2390084,50.483532,3.413996,40012
2390084,50.483603,3.413435,40013
2390084,50.483603,3.413435,50001
2390084,50.483614,3.413345,50002
2390084,50.483666,3.412687,50003
2390084,50.483761,3.411808,50004
2390084,50.483791,3.411518,50005
2390084,50.483866,3.411064,50006
2390084,50.483965,3.410544,50007
2390084,50.484027,3.410186,50008
2390084,50.484099,3.409782,50009
2390084,50.484122,3.409628,50010
2390084,50.484428,3.408553,50011
2390084,50.484616,3.407851,50012
2390084,50.484781,3.407115,50013
2390084,50.484797,3.407002,50014
2390084,50.484819,3.406848,50015
2390084,50.484875,3.406379,50016
2390084,50.484915,3.406212,50017
2390084,50.484915,3.406212,60001
2390084,50.485047,3.405640,60002
2390084,50.485218,3.404938,60003
2390084,50.485279,3.404767,60004
2390084,50.485372,3.404582,60005
2390084,50.485468,3.404508,60006
2390084,50.485764,3.404391,60007
2390084,50.485881,3.404348,60008
2390084,50.485993,3.404290,60009
2390084,50.486042,3.404257,60010
2390084,50.486118,3.404158,60011
2390084,50.486280,3.403844,60012
2390084,50.486404,3.403598,60013
2390084,50.486489,3.403412,60014
2390084,50.486767,3.402785,60015
2390084,50.486813,3.402680,60016
2390084,50.486859,3.402576,60017
2390084,50.486887,3.402290,60018
2390084,50.487082,3.401719,60019
2390084,50.487082,3.401719,70001
2390084,50.487197,3.401382,70002
2390084,50.486572,3.401270,70003
2390084,50.486429,3.401252,70004
2390084,50.486301,3.401235,70005
2390084,50.486154,3.401212,70006
2390084,50.485951,3.401178,70007
2390084,50.485385,3.401034,70008
2390084,50.485252,3.401009,70009
2390084,50.484999,3.400959,70010
2390084,50.484868,3.400967,70011
2390084,50.484778,3.400978,70012
2390084,50.484691,3.401005,70013
2390084,50.484602,3.401047,70014
2390084,50.484505,3.401104,70015
2390084,50.484400,3.401172,70016
2390084,50.484300,3.401259,70017
2390084,50.483947,3.401636,70018
2390084,50.483835,3.401779,70019
2390084,50.483717,3.401913,70020
2390084,50.483352,3.402350,70021
2390084,50.483125,3.402556,70022
2390084,50.482971,3.402702,70023
2390084,50.482971,3.402702,80001
2390084,50.482940,3.402731,80002
2390084,50.482643,3.403014,80003
2390084,50.482242,3.403367,80004
2390084,50.481874,3.403604,80005
2390084,50.481737,3.403685,80006
2390084,50.481595,3.403775,80007
2390084,50.481395,3.403961,80008
2390084,50.481315,3.404046,80009
2390084,50.481270,3.404100,80010
2390084,50.481200,3.404207,80011
2390084,50.481141,3.404327,80012
2390084,50.481115,3.404388,80013
2390084,50.481093,3.404496,80014
2390084,50.481089,3.404539,80015
2390084,50.481060,3.404842,80016
2390084,50.480984,3.405345,80017
2390084,50.480974,3.405392,80018
2390084,50.480932,3.405610,80019
2390084,50.480806,3.406198,80020
2390084,50.480706,3.406759,80021
2390084,50.480581,3.407304,80022
2390084,50.480507,3.407499,80023
2390084,50.480421,3.407653,80024
2390084,50.480330,3.407784,80025
2390084,50.480194,3.407942,80026
2390084,50.480057,3.408172,80027
2390084,50.479906,3.408531,80028
2390084,50.479636,3.409201,80029
2390084,50.479468,3.409629,80030
2390084,50.479272,3.409423,80031
2390084,50.479272,3.409423,90001
2390084,50.479199,3.409345,90002
2390084,50.479028,3.409120,90003
2390084,50.478967,3.409021,90004
2390084,50.478945,3.408976,90005
2390084,50.478902,3.408888,90006
2390084,50.478839,3.408743,90007
2390084,50.478771,3.408569,90008
2390084,50.478697,3.408346,90009
2390084,50.478592,3.407978,90010
2390084,50.478590,3.407970,90011
2390084,50.478472,3.407509,90012
2390084,50.478398,3.407233,90013
2390084,50.478324,3.406956,90014
2390084,50.478176,3.406404,90015
2390084,50.477712,3.404673,90016
2390084,50.477567,3.404092,90017
2390084,50.477319,3.403181,90018
2390084,50.477280,3.403054,90019
2390084,50.477238,3.402944,90020
2390084,50.477218,3.402900,90021
2390084,50.477218,3.402900,100001
2390084,50.477190,3.402838,100002
2390084,50.477079,3.402628,100003
2390084,50.476946,3.402413,100004
2390084,50.476833,3.402636,100005
2390084,50.476696,3.402955,100006
2390084,50.476666,3.403024,100007
2390084,50.476444,3.403749,100008
2390084,50.476395,3.403892,100009
2390084,50.476347,3.404029,100010
2390084,50.476228,3.404308,100011
2390084,50.475809,3.405300,100012
2390084,50.475778,3.405383,100013
2390084,50.475748,3.405467,100014
2390084,50.475722,3.405550,100015
2390084,50.475707,3.405617,100016
2390084,50.475693,3.405713,100017
2390084,50.475685,3.405827,100018
2390084,50.475678,3.405971,100019
2390084,50.475663,3.406205,100020
2390084,50.475638,3.406520,100021
2390084,50.475625,3.406618,100022
2390084,50.475592,3.406826,100023
2390084,50.475559,3.407013,100024
2390084,50.475534,3.407118,100025
2390084,50.475510,3.407209,100026
2390084,50.475474,3.407333,100027
2390084,50.475449,3.407417,100028
2390084,50.475360,3.407695,100029
2390084,50.475225,3.408119,100030
2390084,50.475177,3.408248,100031
2390084,50.475104,3.408430,100032
2390084,50.474990,3.408741,100033
2390084,50.474942,3.408891,100034
2390084,50.474903,3.409008,100035
2390084,50.474864,3.409130,100036
2390084,50.474551,3.409946,100037
2390084,50.474463,3.410201,100038
2390084,50.474279,3.410734,100039
2390084,50.474119,3.411082,100040
2390084,50.473905,3.411499,100041
2390084,50.473558,3.412090,100042
2390084,50.473383,3.412456,100043
2390084,50.473336,3.412535,100044
2390084,50.473299,3.412581,100045
2390084,50.473253,3.412625,100046
2390084,50.473094,3.412667,100047
2390084,50.473029,3.412672,100048
2390084,50.473029,3.412672,110001
2390084,50.472956,3.412677,110002
2390084,50.472877,3.412665,110003
2390084,50.472719,3.412643,110004
2390084,50.472681,3.412637,110005
2390084,50.472544,3.412640,110006
2390084,50.472378,3.412672,110007
2390084,50.472295,3.412707,110008
2390084,50.472211,3.412746,110009
2390084,50.472127,3.412807,110010
2390084,50.471958,3.412943,110011
2390084,50.471532,3.413294,110012
2390084,50.470993,3.413724,110013
2390084,50.470788,3.413865,110014
2390084,50.470517,3.414033,110015
2390084,50.470168,3.414248,110016
2390084,50.469622,3.414599,110017
2390084,50.469401,3.414738,110018
2390084,50.469295,3.414796,110019
2390084,50.469201,3.414836,110020
2390084,50.469111,3.414862,110021
2390084,50.468967,3.414872,110022
2390084,50.468803,3.414898,110023
2390084,50.468630,3.414929,110024
2390084,50.468540,3.414959,110025
2390084,50.468454,3.414992,110026
2390084,50.468207,3.415121,110027
2390084,50.468146,3.415137,110028
2390084,50.468060,3.415159,110029
2390084,50.467901,3.415177,110030
2390084,50.467482,3.415193,110031
2390084,50.467444,3.415199,110032
2390084,50.467411,3.415210,110033
2390084,50.467376,3.415225,110034
2390084,50.467321,3.415260,110035
2390084,50.467281,3.415297,110036
2390084,50.467183,3.415410,110037
2390084,50.466806,3.415919,110038
2390084,50.466697,3.416063,110039
2390084,50.465925,3.417081,110040
2390084,50.465925,3.417081,120001
2390084,50.465892,3.417123,120002
2390084,50.465713,3.417369,120003
2390084,50.465624,3.417469,120004
2390084,50.465554,3.417540,120005
2390084,50.465464,3.417620,120006
2390084,50.465409,3.417647,120007
2390084,50.465336,3.417648,120008
2390084,50.465098,3.417597,120009
2390084,50.464996,3.417575,120010
2390084,50.464897,3.417538,120011
2390084,50.464785,3.417510,120012
2390084,50.464553,3.417351,120013
2390084,50.464504,3.417308,120014
2390084,50.464433,3.417200,120015
2390084,50.464323,3.416984,120016
2390084,50.464277,3.416881,120017
2390084,50.464180,3.416675,120018
2390084,50.464032,3.416384,120019
2390084,50.463979,3.416294,120020
2390084,50.463906,3.416169,120021
2390084,50.463653,3.415785,120022
2390084,50.463479,3.415504,120023
2390084,50.463351,3.415234,120024
2390084,50.463301,3.415100,120025
2390084,50.463235,3.414669,120026
2390084,50.463199,3.414373,120027
2390084,50.463183,3.414282,120028
2390084,50.463156,3.414179,120029
2390084,50.463075,3.414029,120030
2390084,50.463012,3.413919,120031
2390084,50.462915,3.413769,120032
2390084,50.462829,3.413619,120033
2390084,50.462809,3.413366,120034
2390084,50.462793,3.413127,120035
2390084,50.462798,3.412902,120036
2390084,50.462810,3.412756,120037
2390084,50.462839,3.412527,120038
2390084,50.462867,3.412353,120039
2390084,50.462893,3.412252,120040
2390084,50.462940,3.412086,120041
2390084,50.462976,3.411989,120042
2390084,50.463025,3.411887,120043
2390084,50.463061,3.411834,120044
2390084,50.463061,3.411834,130001
2390084,50.463149,3.411705,130002
2390084,50.463283,3.411500,130003
2390084,50.463436,3.411255,130004
2390084,50.463604,3.410996,130005
2390084,50.463737,3.410780,130006
2390084,50.463905,3.410498,130007
2390084,50.464063,3.410183,130008
2390084,50.464182,3.409824,130009
2390084,50.464231,3.409623,130010
2390084,50.464274,3.409370,130011
2390084,50.464302,3.409159,130012
2390084,50.464305,3.409114,130013
2390084,50.464313,3.408972,130014
2390084,50.464326,3.408694,130015
2390084,50.464358,3.408129,130016
2390084,50.464299,3.407033,130017
2390084,50.464219,3.406106,130018
2390084,50.464230,3.405997,130019
2390084,50.464250,3.405930,130020
2390084,50.464201,3.405917,130021
2390084,50.464164,3.405926,130022
2390084,50.464118,3.405944,130023
2390084,50.463978,3.406043,130024
2390084,50.463762,3.406217,130025
2390084,50.463628,3.406352,130026
2390084,50.463522,3.406491,130027
2390084,50.463302,3.406770,130028
2390084,50.463232,3.406857,130029
2390084,50.463157,3.406939,130030
2390084,50.463003,3.407098,130031
2390084,50.462964,3.407129,130032
2390084,50.462906,3.407167,130033
2390084,50.462775,3.407226,130034
2390084,50.462295,3.407423,130035
2390084,50.462159,3.407480,130036
2390084,50.462086,3.407517,130037
2390084,50.462012,3.407559,130038
2390084,50.461960,3.407592,130039
2390084,50.461859,3.407664,130040
2390084,50.461769,3.407741,130041
2390084,50.461682,3.407826,130042
2390084,50.461593,3.407913,130043
2390084,50.461526,3.407975,130044
2390084,50.461123,3.408399,130045
2390084,50.461019,3.408493,130046
2390084,50.460969,3.408526,130047
2390084,50.460775,3.408632,130048
2390084,50.460719,3.408651,130049
2390084,50.460676,3.408664,130050
2390084,50.460608,3.408672,130051
2390084,50.460559,3.408676,130052
2390084,50.460559,3.408676,140001
2390084,50.460398,3.408686,140002
2390084,50.459162,3.408506,140003
2390084,50.458901,3.408457,140004
2390084,50.458472,3.408406,140005
2390084,50.458319,3.408396,140006
2390084,50.458193,3.408415,140007
2390084,50.457851,3.408528,140008
2390084,50.457519,3.408701,140009
2390084,50.457418,3.408759,140010
2390084,50.457365,3.408799,140011
2390084,50.457295,3.408845,140012
2390084,50.457224,3.408885,140013
2390084,50.457162,3.408895,140014
2390084,50.457080,3.408900,140015
2390084,50.457356,3.408261,140016
2390084,50.457467,3.408011,140017
2390084,50.457732,3.407437,140018
2390084,50.457796,3.407290,140019
2390084,50.457796,3.407290,150001
2390084,50.457951,3.406932,150002
2390084,50.458070,3.406663,150003
2390084,50.458129,3.406529,150004
2390084,50.458191,3.406418,150005
2390084,50.458236,3.406355,150006
2390084,50.458431,3.406124,150007
2390084,50.458523,3.406032,150008
2390084,50.458882,3.405748,150009
2390084,50.458971,3.405678,150010
2390084,50.459062,3.405594,150011
2390084,50.459146,3.405516,150012
2390084,50.459226,3.405440,150013
2390084,50.459443,3.405222,150014
2390084,50.459680,3.404978,150015
2390084,50.459949,3.404616,150016
2390084,50.460130,3.404429,150017
2390084,50.460236,3.404297,150018
2390084,50.460340,3.404155,150019
2390084,50.460391,3.404058,150020
2390084,50.460458,3.403896,150021
2390084,50.460501,3.403776,150022
2390084,50.460572,3.403524,150023
2390084,50.460645,3.403266,150024
2390084,50.460670,3.403176,150025
2390084,50.460791,3.402700,150026
2390084,50.460937,3.402180,150027
2390084,50.461001,3.402016,150028
2390084,50.461032,3.401955,150029
2390084,50.461076,3.401870,150030
2390084,50.461104,3.401831,150031
2390084,50.461201,3.401711,150032
2390084,50.461280,3.401642,150033
2390084,50.461350,3.401588,150034
2390084,50.461485,3.401499,150035
2390084,50.462338,3.400952,150036
2390084,50.462435,3.400870,150037
2390084,50.462537,3.400773,150038
2390084,50.462670,3.400637,150039
2390084,50.462670,3.400637,160001
2390084,50.462704,3.400600,160002
2390084,50.462893,3.400394,160003
2390084,50.463040,3.400242,160004
2390084,50.463126,3.400166,160005
2390084,50.463171,3.400140,160006
2390084,50.463236,3.400110,160007
2390084,50.463391,3.400095,160008
2390084,50.463563,3.400126,160009
2390084,50.463765,3.400180,160010
2390084,50.463975,3.400259,160011
2390084,50.464226,3.400341,160012
2390084,50.464403,3.400401,160013
2390084,50.465419,3.400719,160014
2390084,50.465545,3.400758,160015
2390084,50.465930,3.400899,160016
2390084,50.466190,3.400987,160017
2390084,50.466532,3.401084,160018
2390084,50.466832,3.401142,160019
2390084,50.466832,3.401142,170001
2390084,50.466852,3.401147,170002
2390084,50.467073,3.401161,170003
2390084,50.467163,3.401149,170004
2390084,50.467198,3.401134,170005
2390084,50.467267,3.401084,170006
2390084,50.467319,3.401014,170007
2390084,50.467516,3.400776,170008
2390084,50.467961,3.400233,170009
2390084,50.468098,3.400051,170010
2390084,50.468189,3.399913,170011
2390084,50.468455,3.399438,170012
2390084,50.468731,3.398928,170013
2390084,50.468880,3.398693,170014
2390084,50.468914,3.398641,170015
2390084,50.469051,3.398454,170016
2390084,50.469106,3.398385,170017
2390084,50.469159,3.398324,170018
2390084,50.469264,3.398218,170019
2390084,50.469382,3.398113,170020
2390084,50.469581,3.397938,170021
2390084,50.469768,3.397766,170022
2390084,50.469845,3.397692,170023
2390084,50.469879,3.397653,170024
2390084,50.469952,3.397548,170025
2390084,50.470004,3.397450,170026
2390084,50.470054,3.397358,170027
2390084,50.470105,3.397234,170028
2390084,50.470204,3.396950,170029
2390084,50.470259,3.396778,170030
2390084,50.470310,3.396607,170031
2390084,50.470449,3.396175,170032
2390084,50.470488,3.396029,170033
2390084,50.470488,3.396029,180001
2390084,50.470676,3.395327,180002
2390084,50.470740,3.395021,180003
2390084,50.470760,3.394896,180004
2390084,50.470778,3.394752,180005
2390084,50.470791,3.394601,180006
2390084,50.470808,3.394219,180007
2390084,50.470861,3.393856,180008
2390084,50.470962,3.393307,180009
2390084,50.471028,3.393002,180010
2390084,50.471122,3.392642,180011
2390084,50.471148,3.392559,180012
2390084,50.471206,3.392381,180013
2390084,50.471286,3.392115,180014
2390084,50.471364,3.391891,180015
2390084,50.471399,3.391766,180016
2390084,50.471434,3.391623,180017
2390084,50.471514,3.391217,180018
2390084,50.471601,3.390887,180019
2390084,50.471669,3.390609,180020
2390084,50.471758,3.390298,180021
2390084,50.471867,3.389954,180022
2390084,50.472045,3.389456,180023
2390084,50.472138,3.389243,180024
2390084,50.472230,3.389069,180025
2390084,50.472340,3.388890,180026
2390084,50.472637,3.388425,180027
2390084,50.472712,3.388284,180028
2390084,50.472756,3.388187,180029
2390084,50.472806,3.388058,180030
2390084,50.472833,3.387950,180031
2390084,50.472855,3.387828,180032
2390084,50.472888,3.387624,180033
2390084,50.472920,3.387464,180034
2390084,50.472951,3.387336,180035
2390084,50.473031,3.387026,180036
2390084,50.473166,3.386528,180037
2390084,50.473487,3.385304,180038
2390084,50.473592,3.384895,180039
2390084,50.473634,3.384724,180040
2390084,50.473704,3.384460,180041
2390085,50.473711,3.384437,10001
2390085,50.473634,3.384724,10002
2390085,50.473592,3.384895,10003
2390085,50.473487,3.385304,10004
2390085,50.473166,3.386528,10005
2390085,50.473031,3.387026,10006
2390085,50.472951,3.387336,10007
2390085,50.472920,3.387464,10008
2390085,50.472888,3.387624,10009
2390085,50.472855,3.387828,10010
2390085,50.472833,3.387950,10011
2390085,50.472806,3.388058,10012
2390085,50.472756,3.388187,10013
2390085,50.472712,3.388284,10014
2390085,50.472637,3.388425,10015
2390085,50.472340,3.388890,10016
2390085,50.472230,3.389069,10017
2390085,50.472138,3.389243,10018
2390085,50.472045,3.389456,10019
2390085,50.471867,3.389954,10020
2390085,50.471758,3.390298,10021
2390085,50.471669,3.390609,10022
2390085,50.471601,3.390887,10023
2390085,50.471514,3.391217,10024
2390085,50.471434,3.391623,10025
2390085,50.471399,3.391766,10026
2390085,50.471364,3.391891,10027
2390085,50.471286,3.392115,10028
2390085,50.471206,3.392381,10029
2390085,50.471148,3.392559,10030
2390085,50.471122,3.392642,10031
2390085,50.471028,3.393002,10032
2390085,50.470962,3.393307,10033
2390085,50.470861,3.393856,10034
2390085,50.470808,3.394219,10035
2390085,50.470791,3.394601,10036
2390085,50.470778,3.394752,10037
2390085,50.470760,3.394896,10038
2390085,50.470740,3.395021,10039
2390085,50.470676,3.395327,10040
2390085,50.470449,3.396175,10041
2390085,50.470411,3.396294,10042
2390085,50.470411,3.396294,20001
2390085,50.470310,3.396607,20002
2390085,50.470259,3.396778,20003
2390085,50.470204,3.396950,20004
2390085,50.470105,3.397234,20005
2390085,50.470054,3.397358,20006
2390085,50.470004,3.397450,20007
2390085,50.469952,3.397548,20008
2390085,50.469879,3.397653,20009
2390085,50.469845,3.397692,20010
2390085,50.469768,3.397766,20011
2390085,50.469581,3.397938,20012
2390085,50.469382,3.398113,20013
2390085,50.469264,3.398218,20014
2390085,50.469159,3.398324,20015
2390085,50.469106,3.398385,20016
2390085,50.469051,3.398454,20017
2390085,50.468914,3.398641,20018
2390085,50.468880,3.398693,20019
2390085,50.468731,3.398928,20020
2390085,50.468455,3.399438,20021
2390085,50.468189,3.399913,20022
2390085,50.468098,3.400051,20023
2390085,50.467961,3.400233,20024
2390085,50.467644,3.400620,20025
2390085,50.467644,3.400620,30001
2390085,50.467516,3.400776,30002
2390085,50.467319,3.401014,30003
2390085,50.467267,3.401084,30004
2390085,50.467198,3.401134,30005
2390085,50.467163,3.401149,30006
2390085,50.467073,3.401161,30007
2390085,50.466852,3.401147,30008
2390085,50.466532,3.401084,30009
2390085,50.466190,3.400987,30010
2390085,50.465930,3.400899,30011
2390085,50.465545,3.400758,30012
2390085,50.465419,3.400719,30013
2390085,50.464403,3.400401,30014
2390085,50.464226,3.400341,30015
2390085,50.463975,3.400259,30016
